Type of Data,REF_COL,Origin,Variable,Rule Id,Weight,IsCritical,Dimension,DepTable,DepVar,Condition,Criterion,Flag,Source,Data_Domain
actmastertransaction,Cancellation Reason Description,actmastertransaction,cancellation_reason_desc,377,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Payment Method Description,actmastertransaction,payment_method_desc,378,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Policy Agent Number,actmastertransaction,agent_number,379,1,1,Completeness,null,['policy_agent_name'],['!='],['no agent'],null,Acturis,Policy
actmastertransaction,Policy Band Effective Nbrn,actmastertransaction,policy_band_effective_nbrn,380,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Cancellation Date,actmastertransaction,cancellation_date,381,0,2,Completeness,null,['cn_insurer_policy_no'],['!='],['Null'],null,Acturis,Policy
actmastertransaction,Reinstatement Date,actmastertransaction,reinstatement_date,382,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Sum of Commission Income,actmastertransaction,commission_income_sum,383,0,2,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Sum of IPT Amount Sum,actmastertransaction,ipt_amount_sum,384,0,2,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Sum of Net Premium,actmastertransaction,net_premium_sum,385,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Mid-Term Adjustment Insurer Policy Number ,actmastertransaction,mta_insurer_policy_no,386,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Mid-Term Adjustment Basic Premium,actmastertransaction,mta_basic_premium,387,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Mid-Term Adjustment Commission Income,actmastertransaction,mta_commission_income,388,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Mid-Term Adjustment IPT Amount,actmastertransaction,mta_ipt_amount,389,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Mid-Term Adjustment Net Premium,actmastertransaction,mta_net_premium,390,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Mid-Term Adjustment Version Reference,actmastertransaction,mta_version_ref,391,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Mid-Term Adjustment Business Event Description,actmastertransaction,mta_business_event_desc,392,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Mid-Term Adjustment Policy Band Effective Date,actmastertransaction,policy_band_effective_mta,393,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Mid-Term Adjustment Policy Status Description,actmastertransaction,mta_policy_status_desc,394,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmastertransaction,Cancellation Date,actmastertransaction,cancellation_date,395,1,2,Validity,null,null,['Format'],['YYYY MM DD T'],null,Acturis,Policy
actmasterunique,Cancellation Reason Description,actmasterunique,cancellation_reason_desc,397,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmasterunique,Payment Method Description,actmasterunique,payment_method_desc,398,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmasterunique,Policy Agent Number,actmasterunique,agent_number,399,1,1,Completeness,null,['policy_agent_name'],['!='],['no agent'],null,Acturis,Policy
actmasterunique,Cancellation Date,actmasterunique,cancellation_date,400,0,3,Completeness,null,null,null,null,null,Acturis,Policy
actmasterunique,Discounted Premium,actmasterunique,discounted_premium,401,0,1,Completeness,null,null,null,null,null,Acturis,Policy
actmasterunique,Status,actmasterunique,Status,402,0,2,Completeness,null,null,null,null,null,Acturis,Policy
actmasterunique,Current Date Act,actmasterunique,current_date_act,403,0,2,Completeness,null,null,null,null,null,Acturis,Policy
